日経会社コード,企業名称,決算期,決算種別,連結基準,決算月数,上場場部：コード,日経業種：コード,有形固定資産,資産合計,売上高・営業収益［累計］,法人税等［累計］,法人税等調整額／繰延税金費用［累計］,支払利息・割引料［累計］,親会社株主に帰属する当期純利益（連結）／当期利益（単独）［累計］,【販管費】人件費・福利厚生費［累計］,【販管費】賃借料［累計］,期末従業員数,営業利益［累計］,受取利息・配当金［累計］,持分法を適用した場合の投資損益［累計］,株主資本,評価・換算差額等／累積その他の包括利益,受取手形・売掛金及び契約資産／売掛金及びその他の短期債権,棚卸資産,売上原価・営業原価［累計］
0016475,ユニプレス,2015/03,10,1,12,11,127262,120488,238356,308739,9323,1347,986,7207,5537,,8859,17796,386,-2307,107440,5849,44123,20157,269528
0016475,ユニプレス,2016/03,10,1,12,11,127262,114627,233274,325423,7350,-108,1055,9750,6410,,9350,22033,550,-1709,122345,-1915,42090,22022,276846
0016475,ユニプレス,2017/03,10,1,12,11,127262,108106,241052,321168,6761,-647,683,14379,7019,,9694,23025,441,36,141502,-14993,53859,17155,271903
0016475,ユニプレス,2018/03,10,1,12,11,127262,111826,246779,330890,7256,-130,605,15949,6777,,10014,26047,914,-11,155140,-10874,54248,24088,278211
0016475,ユニプレス,2019/03,10,1,12,11,127262,121842,251185,327794,6696,-477,526,12872,7012,,9962,20124,1356,50,165234,-14754,46091,26975,281414
0016475,ユニプレス,2020/03,10,1,12,11,127262,145394,281194,295692,2528,-3989,593,-3977,6969,,9875,3309,783,71,153701,-16846,33858,38738,266312
0016475,ユニプレス,2021/03,10,1,12,11,127262,146945,287856,234545,3096,1730,639,-17642,6789,,8996,-11330,632,-367,134821,-17094,40470,33735,222831
0016475,ユニプレス,2022/03,10,1,12,11,127262,149759,302585,254450,2037,-69,895,-7955,7078,,8622,-7593,582,216,126983,-4161,51410,28462,237352
0016475,ユニプレス,2023/03,10,1,12,11,127262,141442,313057,304442,1746,-223,1740,2483,6974,,8059,3738,1798,441,128138,4880,50842,27036,274962
0016484,はるやまホールディングス,2010/03,10,1,12,12,245444,20088,55684,51099,61,-108,136,499,6854,7256,1259,1407,42,,32298,-40,72,11943,23364
0016484,はるやまホールディングス,2011/03,10,1,12,12,245444,18942,54252,50587,564,327,101,-509,6763,7081,1179,1646,38,,31536,-9,74,11731,23358
0016484,はるやまホールディングス,2012/03,10,1,12,12,245444,18725,54040,51530,1116,437,86,253,6869,6781,1151,1608,38,,31537,31,77,11916,23617
0016484,はるやまホールディングス,2013/03,10,1,12,12,245444,20148,57372,52371,590,-643,65,1850,7249,6882,1170,2831,42,,33099,139,66,11512,21991
0016484,はるやまホールディングス,2014/03,10,1,12,12,245444,20602,59170,53493,1640,122,79,1333,7442,7011,1172,3498,46,-243,34191,189,112,12329,21912
0016484,はるやまホールディングス,2015/03,10,1,12,12,245444,21840,60877,50401,789,501,65,363,7026,7217,1268,1552,43,-61,34246,170,116,13741,20950
0016484,はるやまホールディングス,2016/03,10,1,12,12,245444,20817,60643,54380,1168,-111,67,1040,7531,7965,1360,2352,32,,35038,104,134,13850,22794
0016484,はるやまホールディングス,2017/03,10,1,12,12,245444,19850,60105,55942,902,-65,37,1273,7937,8224,1438,2758,15,,36068,157,184,14645,23638
0016484,はるやまホールディングス,2018/03,10,1,12,12,245444,18613,61892,57071,921,-103,24,1343,8276,8426,1495,2407,17,,37095,155,256,14149,24392
0016484,はるやまホールディングス,2019/03,10,1,12,12,245444,17282,61051,55554,490,-26,22,-248,8098,8330,1444,1829,22,,36597,126,151,13115,23632
0016484,はるやまホールディングス,2020/03,10,1,12,12,245444,16980,60275,50582,-91,-246,18,402,7722,7834,1393,376,21,,36755,33,116,13132,21483
0016484,はるやまホールディングス,2021/03,10,1,12,12,245444,14834,57934,38220,-586,-728,27,-4880,7300,6926,1360,-3687,14,,31631,-11,134,12721,17032
0016484,はるやまホールディングス,2022/03,10,1,12,12,245444,13044,51132,36685,3634,3498,36,-7896,6807,6538,1286,-2787,12,,23492,-4,95,10992,15928
0016484,はるやまホールディングス,2023/03,10,1,12,12,245444,12522,48598,36892,493,328,39,247,6700,5843,1223,739,13,,23739,12,257,9189,14888
0016497,ヤマザワ,2010/03,10,1,12,12,245442,26601,39681,89621,890,87,20,1208,10816,1845,1029,2272,15,,25905,-43,538,3543,64240
0016497,ヤマザワ,2011/03,10,1,12,12,245442,26479,41978,90972,765,-312,11,773,10788,1723,1010,2589,16,,26386,-30,500,2748,65278
0016497,ヤマザワ,2012/03,10,1,12,12,245442,28573,46938,101423,1524,-6,11,1679,11690,1636,1044,3212,16,,27717,-35,598,4112,73169
0016497,ヤマザワ,2013/02,10,1,11,12,245442,31914,46967,92535,569,26,15,705,11091,1500,1071,1365,17,,28063,,579,4062,67123
0016497,ヤマザワ,2014/02,10,1,12,12,245442,34441,52170,103531,474,-107,23,234,12339,1553,1214,1228,17,,27938,,642,4791,75435
0016497,ヤマザワ,2015/02,10,1,12,12,245442,32961,53690,112086,812,-11,35,396,13357,1684,1224,1187,17,,27977,69,662,4639,81422
0016497,ヤマザワ,2016/02,10,1,12,12,245442,33306,52125,114266,859,-15,28,517,13161,1803,1214,1817,15,,28183,-19,824,4352,82789
0016497,ヤマザワ,2017/02,10,1,12,12,245442,32456,51799,114111,1297,-129,21,1361,13312,1837,1206,1551,15,,29190,52,629,4590,82463
0016497,ヤマザワ,2018/02,10,1,12,12,245442,33284,50906,114303,495,-33,15,389,13858,1831,1215,1159,14,,29221,51,666,4690,82404
0016497,ヤマザワ,2019/02,10,1,12,12,245442,31061,49397,110688,129,-396,16,-245,13811,1789,1210,220,14,,28619,13,690,4359,80322
0016497,ヤマザワ,2020/02,10,1,12,12,245442,31307,50284,109709,289,13,13,-220,13690,1725,1234,627,14,,28117,29,749,4226,79506
0016497,ヤマザワ,2021/02,10,1,12,12,245442,31954,50902,112938,913,206,14,878,13761,1733,1239,2459,12,,28701,15,700,3974,80458
0016497,ヤマザワ,2022/02,10,1,12,12,245442,31728,49373,110673,410,-124,13,368,13932,1716,1289,1100,10,,28778,21,741,3936,78993
0016497,ヤマザワ,2023/02,10,1,12,12,245442,35767,54259,99457,397,-53,14,205,13927,1733,1283,710,12,,28561,62,751,4271,71850
0016603,ユシロ化学工業,2010/03,10,1,12,12,111102,9601,28685,19884,518,65,71,452,1925,,769,987,153,,20639,-2938,5089,1787,13733
0016603,ユシロ化学工業,2011/03,10,1,12,12,111102,7834,28780,23135,996,1,42,1435,1908,,732,2078,150,,22916,-3309,5346,2223,15690
0016603,ユシロ化学工業,2012/03,10,1,12,12,111102,8221,28962,23482,429,86,16,693,1724,,737,878,172,,23236,-3835,5920,2354,16881
0016603,ユシロ化学工業,2013/03,10,1,12,12,111102,8825,31234,24217,371,-18,34,1052,1667,,760,881,151,494,23914,-2801,5074,2794,17442
0016603,ユシロ化学工業,2014/03,10,1,12,12,111102,10033,34856,26833,551,6,39,1495,2012,,777,1409,178,619,25036,-889,5581,3120,19416
0016603,ユシロ化学工業,2015/03,10,1,12,12,111102,10824,38506,29061,711,82,36,1703,2028,,806,1569,220,602,26300,958,5694,3678,20934
0016603,ユシロ化学工業,2016/03,10,1,12,12,111102,11671,39168,30680,622,-84,44,1993,2190,,867,2169,218,604,27824,-1009,5802,3265,21390
0016603,ユシロ化学工業,2017/03,10,1,12,12,111102,11222,40560,29605,738,-18,27,1697,2164,,917,2437,176,495,28413,-867,6021,3219,19939
0016603,ユシロ化学工業,2018/03,10,1,12,12,111102,11505,43683,31565,723,-8,39,2228,2177,,941,2502,157,593,30098,205,6598,3692,21473
