nikkei_code,name,date,kessan,renketsu,num_employee,kessan_month,listed_code,industry_code,total_asset,tangibles,salary,rent_fee,corporate_tax,tax_adjustment,net_income,interest_expense,sales
0000063,清水建設,2014/03,10,1,15518,12,11,241401,1512686,230659,23054,0,15067,7163,14191,3565,1497578
0000063,清水建設,2015/03,10,1,15587,12,11,241401,1703399,231229,23550,0,21550,-4276,33397,3327,1567843
0000063,清水建設,2016/03,10,1,15640,12,11,241401,1722936,231382,25927,0,33943,1541,59322,3171,1664933
0000063,清水建設,2017/03,10,1,15925,12,11,241401,1688197,246696,26601,0,37953,2877,98946,2842,1567427
0000063,清水建設,2018/03,10,1,16024,12,11,241401,1780943,265790,26292,0,43188,6555,84978,2452,1519435
0000063,清水建設,2019/03,10,1,16184,12,11,241401,1860794,299847,27736,0,43113,-4315,99668,2418,1664960
0000063,清水建設,2020/03,10,1,16297,12,11,241401,1904934,408440,28522,0,42230,-6700,98977,2244,1698292
0000063,清水建設,2021/03,10,1,16586,12,11,241401,1908674,501899,28605,0,33515,3280,77176,3033,1456473
0000063,清水建設,2022/03,10,1,19661,12,11,241401,2128356,614625,29792,0,17128,-12824,47761,2656,1482961
0000063,清水建設,2023/03,10,1,19869,12,11,241401,2448010,635247,34867,0,23854,-6346,49057,3997,1933814
0000065,飛島建設,2016/03,10,1,1099,12,11,241402,91455,13969,2185,0,-168,-909,6115,265,120710
0000065,飛島建設,2017/03,10,1,1133,12,11,241402,98125,13750,2427,0,699,-56,4383,200,117807
0000065,飛島建設,2018/03,10,1,1322,12,11,241402,101908,14964,2550,0,607,-502,6024,166,131121
0000065,飛島建設,2019/03,10,1,1351,12,11,241402,109586,15585,3049,0,1788,563,5071,159,128866
0000065,飛島建設,2020/03,10,1,1394,12,11,241402,121804,17845,3488,0,2296,714,5109,254,134859
0000065,飛島建設,2021/03,10,1,1483,12,11,241402,121598,19236,3433,0,1213,60,2451,267,117295
0000065,飛島建設,2022/03,10,1,1450,12,11,241402,114632,19013,3401,0,676,64,3219,215,117665
0000065,飛島建設,2023/03,10,1,1425,12,11,241402,128055,18138,3799,0,632,24,3038,228,125941
0000067,長谷工コーポレーション,2010/03,10,1,4384,12,11,241402,439273,102337,12267,2353,6721,5581,5814,3179,420382
0000067,長谷工コーポレーション,2011/03,10,1,4505,12,11,241402,457487,98389,12122,2302,9455,8673,10137,3572,440429
0000067,長谷工コーポレーション,2012/03,10,1,4549,12,11,241402,467075,92744,12512,2254,7426,6539,11242,3966,500929
0000067,長谷工コーポレーション,2013/03,10,1,4640,12,11,241402,460864,66007,13230,2212,-1384,-2369,13064,3579,558919
0000067,長谷工コーポレーション,2014/03,10,1,5188,12,11,241402,457408,53883,14908,2198,5853,3277,24830,3016,587571
0000067,長谷工コーポレーション,2015/03,10,1,5379,12,11,241402,476914,55548,16376,2217,13704,9426,28542,2379,642167
0000067,長谷工コーポレーション,2016/03,10,1,6136,12,11,241402,589993,100660,19397,2514,17476,6537,51226,1885,787354
0000067,長谷工コーポレーション,2017/03,10,1,6602,12,11,241402,630937,110392,23078,2908,19308,-2078,58762,1401,772328
0000067,長谷工コーポレーション,2018/03,10,1,6816,12,11,241402,687706,125125,24736,3234,28486,-492,72289,1101,813276
0000067,長谷工コーポレーション,2019/03,10,1,6974,12,11,241402,773219,134675,23455,3211,33639,-2311,87391,884,890981
0000067,長谷工コーポレーション,2020/03,10,1,7315,12,11,241402,799319,153391,23050,3295,27239,3662,59851,901,846029
0000067,長谷工コーポレーション,2021/03,10,1,7415,12,11,241402,953659,173010,23691,3579,22608,-386,48258,1353,809438
0000067,長谷工コーポレーション,2022/03,10,1,7460,12,11,241402,1081907,174182,24530,3699,27335,1857,54490,1675,909708
0000067,長谷工コーポレーション,2023/03,10,1,7511,12,11,241402,1198105,211618,25538,3874,28016,-1098,59326,1919,1027277
0000069,松井建設,2010/03,10,1,775,12,11,241402,55793,9621,1822,0,249,94,-619,104,78145
0000069,松井建設,2011/03,10,1,752,12,11,241402,49577,9250,1787,0,173,92,240,30,74865
0000069,松井建設,2012/03,10,1,722,12,11,241402,49308,9846,1763,0,611,504,361,22,71847
0000069,松井建設,2013/03,10,1,704,12,11,241402,50153,9830,1707,0,170,-1,621,13,77772
0000069,松井建設,2014/03,10,1,714,12,11,241402,55197,9624,1856,0,808,97,847,26,78529
0000069,松井建設,2015/03,10,1,718,12,11,241402,61405,12176,1882,0,1494,85,2191,16,85109
0000069,松井建設,2016/03,10,1,729,12,11,241402,70480,12103,1983,0,2082,-187,3838,25,87958
0000069,松井建設,2017/03,10,1,750,12,11,241402,69684,13886,2110,0,1963,177,4390,12,89341
0000069,松井建設,2018/03,10,1,756,12,11,241402,78709,13048,2018,0,1918,-76,3617,10,92344
0000069,松井建設,2019/03,10,1,772,12,11,241402,70774,13633,1973,0,1706,-83,3696,19,92471
0000069,松井建設,2020/03,10,1,774,12,11,241402,68655,14185,1966,0,1159,148,2559,18,94422
0000069,松井建設,2021/03,10,1,768,12,11,241402,74425,14482,2002,0,996,-122,2252,33,87579
0000069,松井建設,2022/03,10,1,773,12,11,241402,68428,16425,2008,0,954,218,1792,12,82468
0000069,松井建設,2023/03,10,1,766,12,11,241402,71022,16530,2153,0,862,-14,1702,12,88664
0000070,銭高組,2010/03,10,1,1392,12,12,241402,179674,18335,3080,0,72,-9,795,724,172643
0000070,銭高組,2011/03,10,1,1281,12,12,241402,156697,17790,2898,0,101,-12,-2478,670,128161
0000070,銭高組,2012/03,10,1,1183,12,12,241402,151905,17499,2487,0,109,-8,91,660,133975
0000070,銭高組,2013/03,10,1,1093,12,12,241402,143993,17324,2326,0,117,-6,-4581,648,113605
0000070,銭高組,2014/03,10,1,988,12,12,241402,149846,17071,2196,0,288,-18,3223,670,117522
0000070,銭高組,2015/03,10,1,932,12,12,241402,146862,16077,2242,0,3016,-4,14081,695,113256
0000070,銭高組,2016/03,10,1,906,12,12,241402,128292,15939,2358,0,1659,-32,2937,441,115041
0000070,銭高組,2017/03,10,1,889,12,12,241402,146929,15893,2507,0,-233,-1311,4324,296,110920
0000070,銭高組,2018/03,10,1,913,12,12,241402,155391,16281,2304,0,1582,-152,5774,174,126005
0000070,銭高組,2019/03,10,1,953,12,12,241402,161206,16965,2494,0,2681,177,4335,112,128130
0000070,銭高組,2020/03,10,1,957,12,12,241402,172307,16922,2502,0,2236,298,4462,104,132957
0000070,銭高組,2021/03,10,1,945,12,12,241402,153361,17038,2532,0,2342,208,3219,103,105792
0000070,銭高組,2022/03,10,1,906,12,12,241402,155098,17128,2531,0,1565,34,1812,101,101903
0000070,銭高組,2023/03,10,1,911,12,12,241402,155749,29842,2517,0,833,215,2245,103,107635
0000071,鹿島,2010/03,10,1,15189,12,11,241401,1796865,337568,33633,0,14991,3710,13225,8514,1637362
0000071,鹿島,2011/03,10,1,15083,12,11,241401,1644962,337260,32776,0,-1328,-2243,25844,8725,1325679
0000071,鹿島,2012/03,10,1,15149,12,11,241401,1686221,345642,33705,0,19857,15618,3833,7394,1457754
0000071,鹿島,2013/03,10,1,15468,12,11,241401,1686072,323246,33645,0,19226,3006,23429,6478,1485019
0000071,鹿島,2014/03,10,1,15391,12,11,241401,1789495,328426,34535,0,21535,-3116,20752,6305,1521191
0000071,鹿島,2015/03,10,1,15383,12,11,241401,1839259,347222,34070,0,22702,15530,15139,4886,1693658
0000071,鹿島,2016/03,10,1,15810,12,11,241401,1886781,350749,34438,0,35758,2370,72323,4339,1742700
0000071,鹿島,2017/03,10,1,16422,12,11,241401,1992822,353645,36945,0,55889,11293,104857,3893,1821805
0000071,鹿島,2018/03,10,1,17730,12,11,241401,2051226,340929,40809,0,51086,4300,126778,3349,1830625
0000071,鹿島,2019/03,10,1,18297,12,11,241401,2091175,331699,41577,0,47296,7883,109839,3432,1974269
0000071,鹿島,2020/03,10,1,18673,12,11,241401,2172108,391049,43520,0,45847,-3821,103242,3502,2010751
0000071,鹿島,2021/03,10,1,18905,12,11,241401,2164806,417955,43502,0,46479,-979,98522,2657,1907176
0000071,鹿島,2022/03,10,1,19295,12,11,241401,2337741,427581,52835,0,50220,1258,103867,2362,2079695
0000071,鹿島,2023/03,10,1,19396,12,11,241401,2769718,478539,54327,0,53190,-4342,111789,4810,2391579
0000072,不動テトラ,2010/03,10,1,988,12,11,241402,45650,5766,3282,0,277,186,286,228,67405
0000072,不動テトラ,2012/03,10,1,853,12,11,241402,43262,6646,2769,0,648,577,176,241,51101
0000072,不動テトラ,2013/03,10,1,841,12,11,241402,47373,7057,2677,0,470,223,1281,204,58228
0000072,不動テトラ,2014/03,10,1,822,12,11,241402,50152,7306,2881,0,1159,351,3821,151,72434
0000072,不動テトラ,2015/03,10,1,866,12,11,241402,48120,7351,3360,0,1053,516,3900,74,70718
0000072,不動テトラ,2016/03,10,1,872,12,11,241402,45927,7208,3059,0,1092,476,2008,51,64004
0000072,不動テトラ,2017/03,10,1,862,12,11,241402,47361,6332,3989,0,1157,-315,2568,31,67157
0000072,不動テトラ,2018/03,10,1,851,12,11,241402,53103,6114,3529,0,1144,91,2445,23,62805
0000072,不動テトラ,2019/03,10,1,864,12,11,241402,53826,5889,3238,0,1242,104,2438,22,67081
0000072,不動テトラ,2020/03,10,1,873,12,11,241402,52932,6512,3500,0,1522,141,2777,23,71200
0000072,不動テトラ,2021/03,10,1,951,12,11,241402,54082,7510,3864,0,1617,71,2990,22,72308
0000072,不動テトラ,2022/03,10,1,965,12,11,241402,51901,7859,3429,0,883,287,2063,23,66778
0000072,不動テトラ,2023/03,10,1,983,12,11,241402,56128,8460,3527,0,1251,-141,2166,34,70466
0000073,大末建設,2010/03,10,1,639,12,11,241402,38711,3319,1376,277,45,-2,-770,438,54017
0000073,大末建設,2011/03,10,1,596,12,11,241402,35961,3235,1208,236,47,7,311,414,49050
0000073,大末建設,2012/03,10,1,580,12,11,241402,35465,3159,1042,215,33,-3,-894,330,42002
0000073,大末建設,2013/03,10,1,571,12,11,241402,27674,3098,842,195,34,-4,-826,268,39248
0000073,大末建設,2014/03,10,1,555,12,11,241402,36210,3062,951,172,135,-1,1239,177,52182
0000073,大末建設,2015/03,10,1,565,12,11,241402,32855,3010,898,165,212,-2,1633,182,55726
0000073,大末建設,2016/03,10,1,586,12,11,241402,34707,1677,995,180,502,-439,2270,115,59880
0000073,大末建設,2017/03,10,1,598,12,11,241402,39815,1661,1007,194,616,-244,3547,73,64539
0000073,大末建設,2018/03,10,1,592,12,11,241402,38099,1642,1040,242,785,-89,1848,19,52872
0000073,大末建設,2019/03,10,1,572,12,11,241402,43622,1620,992,248,1361,-50,2815,11,64864
0000073,大末建設,2020/03,10,1,580,12,11,241402,41406,1628,1046,252,874,-56,1897,8,65167
0000073,大末建設,2021/03,10,1,602,12,11,241402,40533,1683,1217,298,784,36,1603,5,56490
0000073,大末建設,2022/03,10,1,619,12,11,241402,48662,1661,1279,274,873,-95,1816,3,69645
0000073,大末建設,2023/03,10,1,631,12,11,241402,45625,2072,1270,311,609,122,1321,3,71834
0000074,鉄建建設,2010/03,10,1,1864,12,11,241402,154527,20956,4216,242,98,-49,1083,901,139229
0000074,鉄建建設,2011/03,10,1,1886,12,11,241402,152763,20352,4015,208,695,498,1486,819,130831
0000074,鉄建建設,2012/03,10,1,1822,12,11,241402,150614,19954,3845,175,1663,1529,-110,758,130431
0000074,鉄建建設,2013/03,10,1,1770,12,11,241402,162082,19564,3316,172,287,119,-1234,715,126609
0000074,鉄建建設,2014/03,10,1,1729,12,11,241402,166426,19214,3315,151,1250,900,1250,714,137281
0000074,鉄建建設,2015/03,10,1,1715,12,11,241402,181367,20090,3495,158,2007,1664,1467,733,150672
0000074,鉄建建設,2016/03,10,1,1716,12,11,241402,183672,19785,3853,158,1189,-96,1271,726,171243
0000074,鉄建建設,2017/03,10,1,1755,12,11,241402,183730,19664,4606,164,1784,-83,3998,576,165053
0000074,鉄建建設,2018/03,10,1,1833,12,11,241402,188928,20491,5534,166,1313,-335,5639,459,168551
0000074,鉄建建設,2019/03,10,1,1906,12,11,241402,193676,22957,5903,167,911,-45,5587,410,174670
0000074,鉄建建設,2020/03,10,1,1966,12,11,241402,200137,25013,6174,178,2509,1450,4960,448,192842
0000074,鉄建建設,2021/03,10,1,1983,12,11,241402,185237,25809,6194,177,1996,35,4387,485,182020
0000074,鉄建建設,2022/03,10,1,1972,12,11,241402,173079,26149,6443,179,1589,-125,4706,311,151551
0000074,鉄建建設,2023/03,10,1,1963,12,11,241402,183396,32763,6720,189,1312,431,2360,368,160743
0000079,西松建設,2010/03,10,1,3566,12,11,241402,414393,61711,9734,0,18661,17045,-40092,1672,396823
0000079,西松建設,2011/03,10,1,2584,12,11,241402,331998,57578,7787,0,-56,-299,1404,1693,257856
0000079,西松建設,2012/03,10,1,2560,12,11,241402,322523,57739,6245,0,-414,-711,2732,1063,263928
0000079,西松建設,2013/03,10,1,2557,12,11,241402,342974,67467,6705,0,1075,-384,3411,717,253250
0000079,西松建設,2014/03,10,1,2648,12,11,241402,374399,69479,6844,0,-3038,-4275,5586,677,314638
0000079,西松建設,2015/03,10,1,2678,12,11,241402,386469,70140,7207,0,1164,-1612,9220,644,342989
0000079,西松建設,2016/03,10,1,2704,12,11,241402,351334,75538,7643,0,-1267,-4055,14598,547,308826
0000079,西松建設,2017/03,10,1,2740,12,11,241402,385674,85080,8861,0,8072,1210,19210,456,315228
0000079,西松建設,2018/03,10,1,2825,12,11,241402,381355,96639,9497,0,7640,-12,16914,415,284412
0000079,西松建設,2019/03,10,1,2920,12,11,241402,466327,114377,9939,0,8060,469,18784,439,349318
0000079,西松建設,2020/03,10,1,3005,12,11,241402,497045,133055,9548,0,6526,723,18721,473,391621
0000079,西松建設,2021/03,10,1,3060,12,11,241402,472440,141636,9458,0,7556,-2475,17166,443,336241
0000079,西松建設,2022/03,10,1,3106,12,11,241402,477613,162131,10353,0,7602,-666,15103,578,323754
0000079,西松建設,2023/03,10,1,3201,12,11,241402,513623,163369,10491,0,3841,-343,9648,707,339757
0000080,三井住友建設,2010/03,10,1,4088,12,11,241402,222588,23315,6849,2080,931,-16,2543,989,336476
0000080,三井住友建設,2011/03,10,1,3906,12,11,241402,197021,23617,6348,1628,795,191,1541,963,298647
0000080,三井住友建設,2012/03,10,1,3822,12,11,241402,233608,22807,6099,0,1375,265,1374,1048,313558
0000080,三井住友建設,2013/03,10,1,3850,12,11,241402,221416,23701,5943,0,1576,-165,2042,926,342727
0000080,三井住友建設,2014/03,10,1,4007,12,11,241402,250716,24273,6364,0,2667,223,4201,799,382724
0000080,三井住友建設,2015/03,10,1,4171,12,11,241402,279450,24746,6643,0,3243,-781,6955,866,377825
0000080,三井住友建設,2016/03,10,1,4238,12,11,241402,293663,24626,7566,0,7511,725,9902,532,414958
0000080,三井住友建設,2017/03,10,1,4444,12,11,241402,302152,24320,8456,0,7511,-394,17035,539,403908
0000080,三井住友建設,2018/03,10,1,4529,12,11,241402,317688,24096,9339,0,6646,-553,20723,556,417310
0000080,三井住友建設,2019/03,10,1,4560,12,11,241402,340851,22406,9884,0,8755,944,18828,462,448758
0000080,三井住友建設,2020/03,10,1,4705,12,11,241402,353410,23254,10526,0,7524,269,15550,754,472402
0000080,三井住友建設,2021/03,10,1,5227,12,11,241402,376826,28772,11369,0,3977,219,8743,1082,421619
0000080,三井住友建設,2022/03,10,1,5420,12,11,241402,394073,34040,11918,0,-1942,-6026,-7022,987,403275
0000080,三井住友建設,2023/03,10,1,5449,12,11,241402,410153,36476,12397,0,6992,4480,-25702,1357,458622
0000081,大豊建設,2010/03,10,1,1546,12,11,241402,96171,7688,2438,0,469,109,624,382,120978
0000081,大豊建設,2011/03,10,1,1538,12,11,241402,89802,9782,2262,0,531,26,490,251,116564
0000081,大豊建設,2012/03,10,1,1531,12,11,241402,89662,9676,2237,0,227,57,-499,187,101179
0000081,大豊建設,2013/03,10,1,1527,12,11,241402,89960,9712,2130,0,978,810,-2629,166,112740
0000081,大豊建設,2014/03,10,1,1500,12,11,241402,96535,9514,1982,0,307,-82,1864,157,126416
0000081,大豊建設,2015/03,10,1,1505,12,11,241402,109185,7571,2022,0,1076,-744,4616,75,138525
0000081,大豊建設,2016/03,10,1,1516,12,11,241402,117353,7750,2124,0,3140,-160,5554,55,146815
0000081,大豊建設,2017/03,10,1,1563,12,11,241402,129232,8647,2266,0,2846,-40,7037,39,143613
0000081,大豊建設,2018/03,10,1,1601,12,11,241402,140561,9869,2508,0,3275,-82,7883,34,149649
0000081,大豊建設,2019/03,10,1,1639,12,11,241402,146938,11411,2556,0,2790,-462,6141,34,150777
0000081,大豊建設,2020/03,10,1,1646,12,11,241402,152187,11180,2750,0,2716,-18,6647,36,162811
0000081,大豊建設,2021/03,10,1,1667,12,11,241402,170899,17184,2794,0,3128,-105,6262,67,161697
0000081,大豊建設,2022/03,10,1,1687,12,11,241402,169621,17151,2944,0,3211,429,5987,52,156520
0000081,大豊建設,2023/03,10,1,1690,12,11,241402,170359,17332,3186,0,2108,-97,2914,59,156050
0000086,ナカノフドー建設,2010/03,10,1,1129,12,12,241402,71183,16072,2840,0,332,82,1829,265,120186
0000086,ナカノフドー建設,2011/03,10,1,1145,12,12,241402,65231,15623,2611,0,748,159,639,184,120283
0000086,ナカノフドー建設,2012/03,10,1,1169,12,12,241402,65838,15456,2482,0,1797,1317,-2024,161,110344
0000086,ナカノフドー建設,2013/03,10,1,1293,12,12,241402,71927,13567,2253,0,1514,141,653,172,117254
0000086,ナカノフドー建設,2014/03,10,1,1333,12,12,241402,76478,13544,2416,0,672,65,1543,222,129177
0000086,ナカノフドー建設,2015/03,10,1,1334,12,12,241402,78419,13667,2622,0,783,73,2717,125,125260
0000086,ナカノフドー建設,2016/03,10,1,1314,12,12,241402,73976,13553,2821,0,1191,10,3986,83,114989
0000086,ナカノフドー建設,2017/03,10,1,1363,12,12,241402,77984,14384,2632,0,571,-193,5544,56,116802
0000086,ナカノフドー建設,2018/03,10,1,1355,12,12,241402,84554,14406,2698,0,556,-303,3947,34,104456
0000086,ナカノフドー建設,2019/03,10,1,1390,12,12,241402,84450,15648,2768,0,1633,70,3990,28,117152
0000086,ナカノフドー建設,2020/03,10,1,1361,12,12,241402,81217,15853,2605,0,1210,56,2781,31,116838
0000086,ナカノフドー建設,2021/03,10,1,1336,12,12,241402,84235,15965,2896,0,1101,32,335,56,115994
0000086,ナカノフドー建設,2022/03,10,1,1278,12,12,241402,82190,18372,2919,0,896,23,-1594,28,96470
0000086,ナカノフドー建設,2023/03,10,1,1315,12,12,241402,79673,18691,3027,0,951,58,1914,14,114459
0000090,奥村組,2010/03,10,1,2000,12,11,241402,241758,24137,7589,0,96,-40,651,197,198493
0000090,奥村組,2011/03,10,1,1966,12,11,241402,229771,25948,9129,0,114,-23,3604,192,192617
0000090,奥村組,2012/03,10,1,1922,12,11,241402,216856,28234,8446,0,-217,-355,-2958,176,179284
0000090,奥村組,2013/03,10,1,1855,12,11,241402,234033,35839,8799,0,152,-11,2683,179,196554
0000090,奥村組,2014/03,10,1,1958,12,11,241402,239663,37473,7521,0,260,-46,3755,187,193024
0000090,奥村組,2015/03,10,1,1970,12,11,241402,260302,39017,7404,0,449,-179,4921,162,205268
0000090,奥村組,2016/03,10,1,1989,12,11,241402,266680,41213,7842,0,702,-96,8625,168,205291
0000090,奥村組,2017/03,10,1,2020,12,11,241402,289474,42651,8444,0,-327,-1759,13614,155,203090
0000090,奥村組,2018/03,10,1,2032,12,11,241402,313863,45314,8821,0,2431,-807,15163,135,223927
0000090,奥村組,2019/03,10,1,2074,12,11,241402,297690,49079,9188,0,4245,690,12314,154,220884
0000090,奥村組,2020/03,10,1,2093,12,11,241402,294919,59556,7804,0,4035,433,9795,208,226371
0000090,奥村組,2021/03,10,1,2138,12,11,241402,329005,67814,8092,0,5251,-550,10285,366,220712
0000090,奥村組,2022/03,10,1,2194,12,11,241402,332348,73376,8636,0,5188,963,12541,393,242458
0000090,奥村組,2023/03,10,1,2281,12,11,241402,343727,77122,8559,0,4792,99,11261,550,249442
0000092,東鉄工業,2010/03,10,1,1606,12,11,241406,65061,6974,2583,0,2242,-367,2813,33,88644
0000092,東鉄工業,2011/03,10,1,1655,12,11,241406,70116,6426,2730,0,2716,-141,3691,19,92146
0000092,東鉄工業,2012/03,10,1,1637,12,11,241406,67733,6168,2740,0,2977,529,3607,0,86945
0000092,東鉄工業,2013/03,10,1,1694,12,11,241406,80085,6735,2671,0,2251,8,3938,0,87165
0000092,東鉄工業,2014/03,10,1,1720,12,11,241406,91645,6561,3039,0,3401,88,5312,0,109388
